,joystick,executed
3375,"[1.9276497744419852, 1.5191660396522026]",[1.569286343638494]
3376,"[1.923463344145428, 1.5158667459639903]",[1.5561370064259694]
3377,"[1.9192769138488712, 1.512567452275778]",[1.5547466560326657]
3378,"[1.9239472570137008, 1.5162481139932753]",[1.5532549387445749]
3379,"[1.9345356801761886, 1.5245927692803463]",[1.5567970550356067]
3380,"[1.9382305145263672, 1.5275046399641983]",[1.5696914743472945]
3381,"[1.9382305145263672, 1.5275046399641983]",[1.5462646678046696]
3382,"[1.9283160164478859, 1.5196910998799338]",[1.5711117650961457]
3383,"[1.9190718625231333, 1.51240585289472]",[1.5763383068061438]
3384,"[1.9382305145263672, 1.5275046399641983]",[1.5533407856201225]
3385,"[1.9382305145263672, 1.5275046399641983]",[1.5704046183456433]
3386,"[1.9382305145263672, 1.5275046399641983]",[1.5554554470601092]
3387,"[1.9382305145263672, 1.5275046399641983]",[1.5482789947681996]
3388,"[1.9296749612187434, 1.5207620738571686]",[1.565021448831884]
3389,"[1.9382305145263672, 1.5275046399641983]",[1.5578328811207167]
3390,"[1.9382305145263672, 1.5275046399641983]",[1.5460213096722404]
3391,"[1.9382305145263672, 1.5275046399641983]",[1.552754090786781]
3392,"[1.9382305145263672, 1.5275046399641983]",[1.567173927685848]
3393,"[1.9382305145263672, 1.5275046399641983]",[1.5362509757350293]
3394,"[1.9268697764262972, 1.5185513291834547]",[1.5580638291270752]
3395,"[1.9297736462239925, 1.5208398467548103]",[1.543869880692955]
3396,"[1.9318347721157352, 1.5224642043013414]",[1.5571444139245423]
3397,"[1.9188529307849473, 1.512233314466804]",[1.5351959546602376]
3398,"[1.9311606985872234, 1.5219329721105561]",[1.5445975911612002]
3399,"[1.9382305145263672, 1.5275046399641983]",[1.5546808607252882]
3400,"[1.9382305145263672, 1.5275046399641983]",[1.5582275727521742]
3401,"[1.9382305145263672, 1.5275046399641983]",[1.5606227723806527]
3402,"[1.9382305145263672, 1.5275046399641983]",[1.548847106294489]
3403,"[1.9382305145263672, 1.5275046399641983]",[1.5665520466861953]
3404,"[1.927695873321687, 1.5192023698266137]",[1.5658987931433428]
3405,"[1.9382305145263672, 1.5275046399641983]",[1.5161647604771011]
3406,"[1.9382305145263672, 1.5275046399641983]",[1.5746854614528045]
3407,"[1.9382305145263672, 1.5275046399641983]",[1.556746638867295]
3408,"[1.9382305145263672, 1.5275046399641983]",[1.5332185696318876]
3409,"[1.9176000356674194, 1.5112459174100201]",[1.5642020319415166]
3410,"[1.9190222751578219, 1.5123667734714885]",[1.542720714053694]
3411,"[1.9301786334588393, 1.5211590140962172]",[1.5524540850907587]
3412,"[1.9382305145263672, 1.5275046399641983]",[1.5562928810376893]
3413,"[1.9382305145263672, 1.5275046399641983]",[1.559951397631213]
3414,"[1.9310468899568654, 1.5218432803996698]",[1.5446875065754562]
3415,"[1.9230024800132057, 1.515503542467251]",[1.5722699322640168]
3416,"[1.9382305145263672, 1.5275046399641983]",[1.562323328338925]
3417,"[1.9290396662190306, 1.5202614027282524]",[1.5484058298637393]
3418,"[1.9234668457911352, 1.5158695055841824]",[1.561419516039484]
