,joystick,executed
31765,"[4.073935772964899, -3.210637614814706]",[-1.5539571591678787]
31766,"[4.073935772964899, -2.856445802595021]",[-0.7146432276764929]
31767,"[4.073935772964899, 1.2085898660599161]",[0.8867444520531141]
31768,"[4.073935772964899, 3.210637614814706]",[1.9197640288765485]
31769,"[4.073935772964899, 3.210637614814706]",[2.178648753532753]
31770,"[3.7284021255735627, 2.9383251908288543]",[2.288720749752623]
31771,"[3.2727598942250187, 2.579237034217814]",[2.363229838455924]
31772,"[2.8212790283261797, 2.2234284178809416]",[2.369630317176874]
31773,"[2.383468264644591, 1.8783931045176516]",[2.2730360489644155]
31774,"[1.9262048817013102, 1.5180273307375043]",[2.281517028889989]
31775,"[1.4784688871281229, 1.1651700188420442]",[2.256311711618678]
31776,"[1.0943807820311016, 0.8624731217012395]",[2.183778940479091]
31777,"[1.0, 0.7880923494476428]",[2.0987065957866875]
31778,"[1.0, 0.7880923494476428]",[1.9831324070216811]
31779,"[1.0, 0.7880923494476428]",[1.8542746492944233]
31780,"[1.0, 0.7880923494476428]",[1.7427890193609348]
31781,"[1.0, 0.7880923494476428]",[1.6192643697976155]
31782,"[1.0, 0.7880923494476428]",[1.460080220387865]
31783,"[1.0, 0.7880923494476428]",[1.0350263779993238]
31784,"[1.0, 0.7880923494476428]",[0.7152808743375189]
31785,"[1.0, 0.7880923494476428]",[0.7862733057187745]
31786,"[1.0, 0.7880923494476428]",[0.7715513083605807]
31787,"[1.0, 0.7880923494476428]",[0.8026571816859207]
31788,"[1.0, 0.7880923494476428]",[0.7877785122907147]
31789,"[1.0, 0.7880923494476428]",[0.8233403062501526]
31790,"[1.0, 0.7880923494476428]",[0.8319777194151748]
31791,"[1.0, 0.7880923494476428]",[0.8415811599650955]
31792,"[1.0, 0.7880923494476428]",[0.8565801340557674]
31793,"[1.0, 0.7880923494476428]",[0.8412896100012861]
31794,"[1.0, 0.7880923494476428]",[0.8636576439248741]
31795,"[1.0, 0.7880923494476428]",[0.8436310383008232]
31796,"[1.0, 0.7880923494476428]",[0.8467393792954738]
31797,"[1.0, 0.7880923494476428]",[0.8469802712134651]
31798,"[1.0, 0.7880923494476428]",[0.8775499022826819]
31799,"[1.0, 0.7880923494476428]",[0.9842473206467854]
31800,"[1.074576693492607, 0.8468656710362683]",[1.139488201599333]
31801,"[1.5221072893514869, 1.1995611097763963]",[1.2756150181825905]
31802,"[1.9534436493054776, 1.5394939950947313]",[1.4153846527242058]
31803,"[2.3885933852619448, 1.8824321728661846]",[1.474006326106064]
31804,"[2.8654648264121114, 2.258250907306703]",[1.5753182143796962]
31805,"[2.966809488392905, 2.338119860071124]",[1.5634752538626773]
31806,"[2.5828287183201994, 2.03550755284181]",[1.4765122933024168]
31807,"[1.988822204855775, 1.5673755640584288]",[1.349196236465699]
31808,"[1.520473733986606, 1.1982737172909343]",[1.4155506770790198]
31809,"[1.105140858305093, 0.8709530554922452]",[1.461542174047002]
31810,"[1.3553248035353034, 1.0681211086828022]",[1.473529661022288]
31811,"[1.8256867521369562, 1.4388097618470501]",[1.5225195569652232]
31812,"[2.2712764321663697, 1.7899755796710537]",[1.6702747265507225]
31813,"[2.7187001383171547, 2.142586779449998]",[1.7900694758846367]
31814,"[3.1801781641347846, 2.506274081035074]",[1.9079388478417225]
