,joystick,executed
6598,"[4.073935772964899, -3.210637614814706]",[-1.9224376543668227]
6599,"[4.073935772964899, -3.210637614814706]",[-1.6993487314654183]
6600,"[4.073935772964899, -3.210637614814706]",[-1.6049459287365575]
6601,"[4.073935772964899, -3.210637614814706]",[-1.6138364022300125]
6602,"[4.073935772964899, -3.210637614814706]",[-1.4667315911623278]
6603,"[4.073935772964899, -3.210637614814706]",[-1.2636300736490205]
6604,"[4.073935772964899, -3.210637614814706]",[-0.3751426277247774]
6605,"[4.073935772964899, 2.4273030018554946]",[1.1882857204777717]
6606,"[4.073935772964899, 3.210637614814706]",[1.9379356184472414]
6607,"[4.073935772964899, 3.210637614814706]",[1.9110967798255951]
6608,"[4.073935772964899, 3.210637614814706]",[1.8071678423966027]
6609,"[4.073935772964899, 3.210637614814706]",[1.704891965997421]
6610,"[4.073935772964899, 3.210637614814706]",[1.5959975497763972]
6611,"[4.073935772964899, 3.210637614814706]",[1.470317852070687]
6612,"[3.949055457052338, 3.112220393247412]",[1.6388463050586715]
6613,"[3.487734757137678, 2.7486570790028364]",[1.7789333541025736]
6614,"[3.039418002289231, 2.395342074377581]",[1.948636055168947]
6615,"[2.5883330105652758, 2.0398454434492788]",[2.0421397717013177]
6616,"[2.1375924270913504, 1.6846202380279116]",[2.0646092928297026]
6617,"[1.6887916981648796, 1.3309238171344344]",[1.9985364057618062]
6618,"[1.245389772811051, 0.9814821520327273]",[2.0438790346546303]
6619,"[1.0, 0.7880923494476428]",[1.9297641402837324]
6620,"[1.0, 0.7880923494476428]",[1.84109674325994]
6621,"[1.0, 0.7880923494476428]",[1.6656261366270517]
6622,"[1.0, 0.7880923494476428]",[1.5817870508965368]
6623,"[1.0, 0.7880923494476428]",[1.417975667523901]
6624,"[1.0, 0.7880923494476428]",[1.3064915262317855]
6625,"[1.0, 0.7880923494476428]",[1.035418393333562]
6626,"[1.0, 0.7880923494476428]",[0.7473004109336828]
6627,"[1.0, 0.7880923494476428]",[0.8201926725528618]
6628,"[1.0, 0.7880923494476428]",[0.7851957795829001]
6629,"[1.0, 0.7880923494476428]",[0.7829075471609802]
6630,"[1.0, 0.7880923494476428]",[0.752344865056399]
6631,"[1.0, 0.7880923494476428]",[0.7664125459952392]
6632,"[1.0, 0.7880923494476428]",[0.7910243831368058]
6633,"[1.0, 0.7880923494476428]",[0.790349802624812]
6634,"[1.0, 0.7880923494476428]",[0.7952018059559156]
6635,"[1.0, 0.7880923494476428]",[0.8106387664393069]
6636,"[1.0, 0.7880923494476428]",[0.827480424454747]
6637,"[1.0, 0.7880923494476428]",[0.8184522927708071]
6638,"[1.0, 0.7880923494476428]",[0.8431844437658375]
6639,"[1.0, 0.7880923494476428]",[0.8383398290518042]
6640,"[1.0, 0.7880923494476428]",[0.849153962769389]
6641,"[1.0, 0.7880923494476428]",[0.8364041575330664]
6642,"[1.0, 0.7880923494476428]",[0.8441506691358797]
6643,"[1.0, 0.7880923494476428]",[0.8532577358156445]
6644,"[1.0, 0.7880923494476428]",[0.8465253819240238]
6645,"[1.0, 0.7880923494476428]",[0.8387553389156128]
6646,"[1.0, 0.7880923494476428]",[0.8414856869140033]
6647,"[1.0, 0.7880923494476428]",[0.8487203238620616]
6648,"[1.0, 0.7880923494476428]",[0.8145006118046692]
6649,"[1.0, 0.7880923494476428]",[0.8182309104869857]
6650,"[1.0, 0.7880923494476428]",[0.8442564168480832]
6651,"[1.0, 0.7880923494476428]",[0.8380382975554396]
6652,"[1.0, 0.7880923494476428]",[0.8403337623680084]
6653,"[1.0, 0.7880923494476428]",[0.847273029706647]
6654,"[1.0, 0.7880923494476428]",[0.8372552931729166]
6655,"[1.0, 0.7880923494476428]",[0.8278052107763851]
6656,"[1.0, 0.7880923494476428]",[0.8453858688631192]
6657,"[1.0, 0.7880923494476428]",[0.8349482515212752]
6658,"[1.0, 0.7880923494476428]",[0.8617851992938825]
6659,"[1.0, 0.7880923494476428]",[0.9063314009087532]
6660,"[1.0, 0.7880923494476428]",[1.0138090861662263]
6661,"[1.0, 0.7880923494476428]",[1.09785117041131]
6662,"[1.458123911034816, 1.1491362988332137]",[1.275771565018785]
6663,"[1.9029695661466142, 1.4997157563118466]",[1.4054907406451589]
6664,"[2.3617608865285327, 1.8612856858978188]",[1.5693350292945383]
6665,"[2.8118654772242833, 2.216009670276403]",[1.7061147976593738]
6666,"[3.2611178656099518, 2.5700620405342294]",[1.8249430499409522]
6667,"[3.7117904635125862, 2.925233667046989]",[1.8804268804940527]
6668,"[4.0393746227811835, 3.183400236766809]",[1.9886564019282424]
6669,"[4.073935772964899, 3.210637614814706]",[1.8762358132772687]
6670,"[4.073935772964899, 3.210637614814706]",[1.235242707468458]
6671,"[4.073935772964899, 0.3734377612561661]",[-0.25535071183301206]
6672,"[4.073935772964899, -3.210637614814706]",[-1.5568850585106357]
6673,"[4.073935772964899, -3.210637614814706]",[-1.709305051285227]
6674,"[4.073935772964899, -3.210637614814706]",[-1.5723268633437182]
6675,"[4.073935772964899, -3.210637614814706]",[-1.4511167200417776]
6676,"[4.073935772964899, -3.210637614814706]",[-1.3673454791911628]
6677,"[4.073935772964899, -3.210637614814706]",[-1.3979714543089077]
6678,"[4.073935772964899, -3.0147042877060746]",[-1.3111494491020725]
6679,"[4.073935772964899, -0.23718320175731877]",[-0.40456434502307465]
6680,"[3.925257422312313, 3.093465344136909]",[0.8709297729078593]
6681,"[3.487459840219811, 2.7484404190831317]",[1.6336743747997904]
6682,"[3.040521347936482, 2.396211612640976]",[1.9424026763590914]
6683,"[2.5882510523287183, 2.0397808527900736]",[1.7326779081304093]
6684,"[2.1773880217597683, 1.0717857617160178]",[0.9788651758647566]
6685,"[1.7327260232131967, -1.1808128998726666]",[0.45246193126011713]
6686,"[1.309404710270492, 0.0]",[0.0817569687680704]
6687,"[1.0, 0.0]",[-0.10252793139509758]
6688,"[0.8681341093608944, 0.0]",[-0.19151760068300774]
6689,"[0.38749192664845133, 0.0]",[-0.14232615553116051]
6690,"[0.046202002155294596, 0.0]",[-0.13075659038665569]
6691,"[0.0, 0.0]",[-0.13408930851425088]
6692,"[0.0, 0.0]",[-0.08486846052240091]
6693,"[0.0, 0.0]",[0.005169011735623568]
6694,"[0.0, 0.0]",[-0.02672705550189784]
6695,"[0.01225558067250636, -0.00965852936604066]",[-0.13195496515320043]
6696,"[0.46078182081773206, -0.36313862775100925]",[-0.40204070771076234]
6697,"[0.8922010669734903, -0.7031368350508317]",[-0.41612234497447514]
6698,"[1.0, -0.7880923494476428]",[-0.5931499506621701]
6699,"[1.0, -0.7880923494476428]",[-0.6844283265339907]
6700,"[1.0, -0.7880923494476428]",[-0.7751183799054632]
6701,"[1.0, -0.7880923494476428]",[-0.8173550150129322]
6702,"[1.0, -0.7880923494476428]",[-0.8762929735136068]
6703,"[1.0, -0.7880923494476428]",[-0.9824974030733802]
6704,"[1.0, -0.7880923494476428]",[-1.1001530548870366]
6705,"[1.2718969925406574, -1.0023722891067577]",[-1.2327546189499934]
6706,"[1.7414019089209887, -1.372385521734152]",[-1.259895232555459]
6707,"[2.034455061203089, -1.2765957578031588]",[-0.7871529358414705]
6708,"[2.5239331692498657, -1.0319862977317023]",[0.01952793666059799]
6709,"[2.785762541965436, 0.09350359793851387]",[0.8093832039127448]
6710,"[2.53550175818231, 1.737075340157284]",[1.1930652599060976]
6711,"[1.8350073301137297, 1.4461552380429756]",[1.3286079062697989]
6712,"[1.384087728951922, 1.0907889501513723]",[1.3597883439166085]
6713,"[1.0, 0.7880923494476428]",[1.4432573344532638]
6714,"[1.2084000674499282, 0.9523308482293039]",[1.433436127069774]
6715,"[1.6659598812886618, 1.3129302369302975]",[1.457314627884247]
6716,"[2.115730211817271, 1.6673907934284318]",[1.4042953076013769]
6717,"[1.8966478032181109, 1.4947336233128716]",[1.056832724401252]
6718,"[1.3890444204634902, 1.0946952808102113]",[0.26739196719063996]
6719,"[1.0, 0.0]",[0.09198807409704166]
