,joystick,executed
395,"[1.0, -0.7880923494476428]",[-0.5712335727300845]
396,"[1.0, -0.7880923494476428]",[-0.5637275565355098]
397,"[1.0, -0.7880923494476428]",[-0.5553660641185122]
398,"[1.0, -0.7880923494476428]",[-0.5566456071704768]
399,"[1.0, -0.7880923494476428]",[-0.5602458386530843]
400,"[1.0, -0.7880923494476428]",[-0.5569420804778065]
401,"[1.0, -0.7880923494476428]",[-0.5551706155611144]
402,"[1.0, -0.7880923494476428]",[-0.5531245498725439]
403,"[1.0, -0.7880923494476428]",[-0.4832383882199781]
404,"[1.0, -0.7880923494476428]",[0.026030691383908424]
405,"[1.0, -0.7880923494476428]",[0.39258689196044294]
406,"[1.0, -0.7880923494476428]",[0.8782059071717588]
407,"[1.0, -0.7880923494476428]",[1.129771238438602]
408,"[1.0, -0.7880923494476428]",[1.1564925311259133]
409,"[1.0, -0.7880923494476428]",[1.1922823915456289]
410,"[1.0, -0.7880923494476428]",[1.162600830709442]
411,"[1.0, -0.7880923494476428]",[1.2162836754813295]
412,"[1.0, -0.7880923494476428]",[1.0983194599689865]
413,"[1.0, -0.7880923494476428]",[0.6031366401388211]
414,"[1.0, -0.7880923494476428]",[0.32156161825698015]
415,"[1.0, -0.7880923494476428]",[-0.009103805572935955]
416,"[1.0, -0.7880923494476428]",[-0.43875495920125057]
417,"[1.0, -0.7880923494476428]",[-0.5224968804018456]
418,"[1.0, -0.7880923494476428]",[-0.5342101184920317]
419,"[1.0, -0.7880923494476428]",[-0.550733620121756]
420,"[1.0, -0.7880923494476428]",[-0.568060612607816]
421,"[1.0, -0.7880923494476428]",[-0.5710524612808986]
422,"[1.0, -0.7880923494476428]",[-0.5695049991710726]
423,"[1.0, -0.7880923494476428]",[-0.5534558036499857]
424,"[1.0, -0.7880923494476428]",[-0.5509741621276599]
425,"[1.0, -0.7880923494476428]",[-0.560714588169789]
426,"[1.0, -0.7880923494476428]",[-0.5468024911745061]
427,"[1.0, -0.7880923494476428]",[-0.5563282112618609]
428,"[1.0, -0.7880923494476428]",[-0.5625886417594301]
429,"[1.0, -0.7880923494476428]",[-0.5578399505198841]
430,"[1.0, -0.7880923494476428]",[-0.5691825887754912]
431,"[1.0, -0.7880923494476428]",[-0.5635295778286853]
432,"[1.0, -0.7880923494476428]",[-0.5583436264871388]
433,"[1.0, -0.7880923494476428]",[-0.5469424173144304]
434,"[1.0, -0.4460081974296822]",[-0.558594050285642]
435,"[1.0, 0.7880923494476428]",[-0.5516583176532409]
436,"[1.0, 0.7880923494476428]",[-0.5761942703694652]
437,"[1.0, 0.7880923494476428]",[-0.553943171091457]
438,"[1.0, 0.7880923494476428]",[-0.5470912884932736]
439,"[1.0, 0.7880923494476428]",[-0.547299446506298]
440,"[1.0, 0.7880923494476428]",[-0.5675926833579754]
441,"[1.0, 0.7880923494476428]",[-0.589743808923349]
442,"[1.0, 0.3049629699479203]",[-0.5633751815753433]
443,"[1.0, 0.0]",[-0.5637382090876834]
444,"[1.0, 0.0]",[-0.5691407169089865]
445,"[1.0, -0.1046000995176534]",[-0.5690357482443495]
446,"[1.0, -0.7880923494476428]",[-0.5636646916431093]
447,"[1.0, -0.7880923494476428]",[-0.5157781541765915]
448,"[1.0, -0.7880923494476428]",[0.08092432862762113]
449,"[1.0, -0.7880923494476428]",[0.6192484638827876]
450,"[1.0, -0.7880923494476428]",[1.0550055053028549]
451,"[1.0, -0.7880923494476428]",[1.1589409800834556]
452,"[1.0, -0.7880923494476428]",[1.1777992982445835]
453,"[1.0, -0.7880923494476428]",[1.2061683223013917]
454,"[1.0, -0.7880923494476428]",[1.2013647536344]
455,"[1.0, -0.7880923494476428]",[1.2033724781050832]
456,"[1.0, -0.7880923494476428]",[1.185556306269425]
457,"[1.0, -0.7880923494476428]",[1.194565668352421]
458,"[1.0, -0.7880923494476428]",[1.1448323954470054]
459,"[1.0, -0.7880923494476428]",[1.1576129017870538]
460,"[1.0, -0.7880923494476428]",[1.2053974378686427]
461,"[1.0, -0.7880923494476428]",[1.1011019979968721]
462,"[1.0, -0.7880923494476428]",[1.158807563131914]
463,"[1.0, -0.7880923494476428]",[1.1876412440917405]
464,"[1.0, -0.2924533692083042]",[1.1359802116487836]
465,"[1.0, 0.06029198152327608]",[1.166246906131336]
466,"[1.0, 0.7262640116270539]",[1.1263053652913126]
467,"[1.0, 0.7880923494476428]",[0.6875964190434223]
468,"[1.0, 0.7880923494476428]",[0.11375931896743227]
469,"[1.0, 0.7880923494476428]",[-0.3618581410235161]
470,"[1.0, 0.7880923494476428]",[-0.5009920760939904]
471,"[1.0, 0.7880923494476428]",[-0.5159391159974577]
472,"[1.0, 0.7880923494476428]",[-0.5369877608372541]
473,"[1.0, 0.6240254418173671]",[-0.5436204647429229]
474,"[1.0, 0.0]",[-0.5667997068612546]
475,"[1.0, -0.022310020942850933]",[-0.5846049769441544]
476,"[1.0, -0.47070942623495915]",[-0.5613997075828061]
477,"[1.0, -0.7880923494476428]",[-0.5700951748257512]
478,"[1.0, -0.7880923494476428]",[-0.5407694342930555]
