,joystick,executed
350,"[1.336083240157712, 0.0]",[0.09478741664590029]
351,"[1.7943224109305551, 0.0]",[0.08552193432257883]
352,"[2.233826727411924, 0.0]",[0.13366930774699035]
353,"[2.683610187060906, 0.0]",[0.09417929548633998]
354,"[3.141649568519151, 0.0]",[0.09773827246647511]
355,"[3.5896029809894974, 0.0]",[0.13596773797784215]
356,"[4.009065174831407, 0.0]",[0.185921559869092]
357,"[4.073935772964899, 0.0]",[0.18166601580737424]
358,"[4.073935772964899, 0.0]",[0.16755711535797466]
359,"[4.073935772964899, 0.0]",[0.19922913827166938]
360,"[4.073935772964899, 0.0]",[0.09121095601525128]
361,"[4.073935772964899, 0.0]",[-0.021134503625037694]
362,"[4.073935772964899, 0.0]",[0.14709509971975318]
363,"[4.073935772964899, 0.0]",[1.0485206054607161]
364,"[4.073935772964899, 0.0]",[1.3279545081729085]
365,"[4.073935772964899, 0.0]",[1.6531215439334557]
366,"[4.073935772964899, 0.0]",[1.7336251171796004]
367,"[4.073935772964899, 0.0]",[1.941536371360097]
368,"[4.073935772964899, 0.0]",[2.0029393991557316]
369,"[4.073935772964899, 0.0]",[1.9760829674574993]
370,"[4.073935772964899, 0.0]",[1.9258764923135383]
371,"[4.073935772964899, 0.0]",[1.8517704226344822]
372,"[4.073935772964899, 0.0]",[1.7814956785104876]
373,"[4.073935772964899, 0.0]",[1.718228521689585]
374,"[4.073935772964899, 0.0]",[1.5305361227608625]
375,"[4.073935772964899, 0.0]",[1.3629543211488937]
376,"[4.073935772964899, 0.0]",[1.1565412654409248]
377,"[4.073935772964899, 0.0]",[0.9416664778202246]
378,"[4.073935772964899, 0.0]",[0.8598528652400653]
379,"[4.073935772964899, 0.0]",[0.4759457690338069]
380,"[4.073935772964899, 0.0]",[0.39679483333025767]
381,"[4.073935772964899, 0.0]",[0.5076368641447278]
382,"[4.073935772964899, 0.0]",[0.632853412980147]
383,"[4.073935772964899, 0.0]",[0.7072820714036914]
384,"[4.073935772964899, 0.0]",[0.796796834448156]
385,"[4.073935772964899, 0.0]",[0.7934973763538418]
386,"[4.073935772964899, 0.0]",[0.8681979726367499]
387,"[4.073935772964899, 0.0]",[0.873943808621993]
388,"[4.073935772964899, 0.0]",[0.8442836084545984]
389,"[4.073935772964899, 0.0]",[0.9086763791055346]
390,"[4.073935772964899, 0.0]",[0.8870833398323369]
391,"[4.073935772964899, 0.0]",[0.8531592878229577]
392,"[4.073935772964899, 0.0]",[0.875594820700944]
393,"[4.073935772964899, 0.0]",[0.8744578006663531]
394,"[4.073935772964899, 0.0]",[0.8674734119753997]
395,"[4.073935772964899, -0.09298046887903633]",[0.8710163471408824]
396,"[4.073935772964899, -0.4074060432985618]",[0.8630778412207563]
397,"[4.073935772964899, -0.22228371561751342]",[0.8739945158610084]
398,"[4.073935772964899, 0.0]",[0.8473421841074505]
399,"[4.073935772964899, 0.0]",[0.8581335543579459]
400,"[4.073935772964899, 0.0]",[0.8868199401882579]
401,"[4.073935772964899, 0.0]",[0.8607960805946964]
402,"[4.073935772964899, 0.0]",[0.8424669701531688]
403,"[4.073935772964899, 0.0]",[0.8412169236559498]
404,"[4.073935772964899, 0.0]",[0.8601945840718559]
405,"[4.073935772964899, 0.0]",[0.8378550499674662]
406,"[4.073935772964899, 0.0]",[0.8829664006260712]
407,"[4.073935772964899, -0.5383937918017081]",[0.8883082513164003]
408,"[4.073935772964899, -2.438030296794451]",[0.8482461439768348]
409,"[4.073935772964899, -1.1019775768135496]",[0.8677006475803449]
410,"[4.073935772964899, 0.0]",[0.8647010990852897]
411,"[4.073935772964899, 0.0]",[0.8304058819120202]
412,"[4.073935772964899, 0.0]",[0.8620771776394731]
413,"[4.073935772964899, 0.0]",[0.8399649089736098]
414,"[4.073935772964899, 0.0]",[0.828176360607602]
415,"[4.073935772964899, 0.0]",[0.8685583512849554]
416,"[4.073935772964899, 0.0]",[0.8563712082676173]
417,"[4.073935772964899, 0.6178442322506165]",[0.8925409556188889]
418,"[4.073935772964899, 1.4156064910875208]",[0.848590558161625]
419,"[4.073935772964899, 0.0]",[0.8896320865739914]
420,"[4.073935772964899, 0.0]",[0.869984429684292]
421,"[4.073935772964899, 0.0]",[0.8478272230659023]
422,"[4.073935772964899, 0.0]",[0.8580508103377972]
423,"[4.073935772964899, 0.0]",[0.8589885366388764]
424,"[4.073935772964899, 0.0]",[0.8259657188543085]
425,"[4.073935772964899, 0.0]",[0.10285038217594544]
426,"[4.073935772964899, 0.0]",[0.0995221485762944]
427,"[4.073935772964899, 0.0]",[0.15643694925810553]
428,"[4.073935772964899, 0.0]",[0.1368760605179071]
429,"[4.073935772964899, 0.0]",[0.15696573626298466]
430,"[4.073935772964899, 0.0]",[0.1761245186192157]
431,"[4.073935772964899, 0.0]",[0.1699923700840237]
432,"[4.073935772964899, 0.0]",[0.16301844877174027]
433,"[3.9610437930981237, 0.0]",[0.17220971299233545]
434,"[3.55514761414347, 0.0]",[0.1127703436546647]
435,"[3.1051504356410167, 0.0]",[0.15846160250831728]
436,"[2.655499510178977, 0.0]",[0.06618338146740602]
437,"[2.2056959464771917, 0.0]",[0.02530157837854359]
438,"[1.7565124938122638, 0.0]",[0.06372624673064235]
439,"[1.3052367532215845, 0.0]",[0.06225774146215445]
440,"[0.8556624107584035, 0.0]",[0.05956898764551893]
441,"[0.4055344815264732, 0.0]",[0.0746071901886571]
442,"[1.706840078962518e-15, 0.0]",[0.09535799085401762]
443,"[0.0, 0.0]",[0.0708292784955784]
444,"[0.0, 0.0]",[0.06715984792404728]
445,"[0.0, 0.0]",[0.4683228538190082]
446,"[0.0, 0.0]",[1.2272870745642581]
447,"[0.0, 0.0]",[1.559823438276086]
448,"[0.0, 0.0]",[1.6884777551432997]
449,"[0.0, 0.0]",[1.7627815696084077]
450,"[0.0, 0.0]",[1.6934859147756678]
451,"[0.0, 0.0]",[1.6229676263348383]
452,"[0.0, 0.0]",[1.3662153892935014]
453,"[0.0, 0.0]",[1.3001401280917382]
454,"[0.0, 0.0]",[1.2668029928540872]
455,"[0.0, 0.0]",[1.4767463937020233]
456,"[0.03828306781665972, 0.0]",[1.673477063766323]
457,"[0.4711098770855412, 0.0]",[1.8164249754049813]
458,"[0.7761805413675499, 0.0]",[1.994610978406197]
459,"[0.9879985426332987, 0.0]",[2.084227304749225]
460,"[1.4370470122376702, 0.0]",[1.7933183366421954]
461,"[1.8843650461802777, 0.0]",[1.8734723873112251]
462,"[2.3366937092002353, 0.0]",[1.8159291588535127]
463,"[2.7886050980171255, 0.0]",[1.6005046285233264]
464,"[3.2384359895903274, 0.0]",[1.3828648476735643]
465,"[3.6880817042567746, 0.0]",[1.165464338927415]
466,"[4.044645089685101, 0.0]",[0.6257419872296122]
467,"[3.6778439672967824, 0.0]",[0.5766512669047206]
468,"[3.1499448159689964, 0.0]",[0.5359872352551995]
469,"[2.70031067914624, 0.0]",[0.6455470321667514]
470,"[2.2502498172055834, 0.0]",[0.660715585711204]
471,"[1.8934676107821335, 0.0]",[0.736135833165992]
472,"[1.351789804331489, 0.0]",[0.771801301087206]
473,"[0.9012159079423478, 0.0]",[0.8127621732346182]
474,"[0.4511487759976217, 0.0]",[0.851202647901166]
475,"[0.0012051934753156412, 0.0]",[0.880162600281342]
476,"[-0.44865790965292623, 0.0]",[0.8871251915237692]
